Year,Month,District Code,District Name,Neighborhood Code,Neighborhood Name,Gender,Employment Demand,Number
2017,7,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,Unemployment demand,76
2017,7,3,Sants-Montjuïc,15,Hostafrancs,Male,Unemployment demand,94
2017,7,3,Sants-Montjuïc,16,la Bordeta,Male,Unemployment demand,110
2017,7,3,Sants-Montjuïc,17,Sants - Badal,Male,Unemployment demand,121
2017,7,3,Sants-Montjuïc,18,Sants,Male,Unemployment demand,230
2017,7,4,Les Corts,19,les Corts,Male,Unemployment demand,247
2017,7,4,Les Corts,20,la Maternitat i Sant Ramon,Male,Unemployment demand,119
2017,7,4,Les Corts,21,Pedralbes,Male,Unemployment demand,25
2017,7,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,Unemployment demand,14
2017,7,5,Sarrià-Sant Gervasi,23,Sarrià,Male,Unemployment demand,61
2017,7,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,Unemployment demand,54
2017,7,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,Unemployment demand,65
2017,7,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,Unemployment demand,117
2017,7,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,Unemployment demand,108
2017,7,6,Gràcia,28,Vallcarca i els Penitents,Male,Unemployment demand,77
2017,7,6,Gràcia,29,el Coll,Male,Unemployment demand,32
2017,7,6,Gràcia,30,la Salut,Male,Unemployment demand,65
2017,7,6,Gràcia,31,la Vila de Gràcia,Male,Unemployment demand,270
2017,7,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,Unemployment demand,181
2017,7,7,Horta-Guinardó,33,el Baix Guinardó,Male,Unemployment demand,145
2017,7,7,Horta-Guinardó,34,Can Baró,Male,Unemployment demand,47
2017,7,7,Horta-Guinardó,35,el Guinardó,Male,Unemployment demand,183
2017,7,7,Horta-Guinardó,36,la Font d'en Fargues,Male,Unemployment demand,57
2017,7,7,Horta-Guinardó,37,el Carmel,Male,Unemployment demand,191
2017,7,7,Horta-Guinardó,38,la Teixonera,Male,Unemployment demand,62
2017,7,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,Unemployment demand,38
2017,7,7,Horta-Guinardó,40,Montbau,Male,Unemployment demand,28
2017,7,7,Horta-Guinardó,41,la Vall d'Hebron,Male,Unemployment demand,30
2017,7,7,Horta-Guinardó,42,la Clota,Male,Unemployment demand,2
2017,7,7,Horta-Guinardó,43,Horta,Male,Unemployment demand,166
2017,7,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,Unemployment demand,155
2017,7,8,Nou Barris,45,Porta,Male,Unemployment demand,145
2017,7,8,Nou Barris,46,el Turó de la Peira,Male,Unemployment demand,98
2017,7,8,Nou Barris,47,Can Peguera,Male,Unemployment demand,13
2017,7,8,Nou Barris,48,la Guineueta,Male,Unemployment demand,95
2017,7,8,Nou Barris,49,Canyelles,Male,Unemployment demand,46
2017,7,8,Nou Barris,50,les Roquetes,Male,Unemployment demand,100
2017,7,8,Nou Barris,51,Verdun,Male,Unemployment demand,77
2017,7,8,Nou Barris,52,la Prosperitat,Male,Unemployment demand,164
2017,7,8,Nou Barris,53,la Trinitat Nova,Male,Unemployment demand,60
2017,7,8,Nou Barris,54,Torre Baró,Male,Unemployment demand,16
2017,7,8,Nou Barris,55,Ciutat Meridiana,Male,Unemployment demand,86
2017,7,8,Nou Barris,56,Vallbona,Male,Unemployment demand,10
2017,7,9,Sant Andreu,57,la Trinitat Vella,Male,Unemployment demand,80
2017,7,9,Sant Andreu,58,Baró de Viver,Male,Unemployment demand,15
2017,7,9,Sant Andreu,59,el Bon Pastor,Male,Unemployment demand,88
2017,7,9,Sant Andreu,60,Sant Andreu,Male,Unemployment demand,356
2017,7,9,Sant Andreu,61,la Sagrera,Male,Unemployment demand,160
2017,7,9,Sant Andreu,62,el Congrés i els Indians,Male,Unemployment demand,78
2017,7,9,Sant Andreu,63,Navas,Male,Unemployment demand,119
2017,7,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,Unemployment demand,236
2017,7,10,Sant Martí,65,el Clot,Male,Unemployment demand,165
2017,7,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,Unemployment demand,84
2017,7,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,Unemployment demand,63
2017,7,10,Sant Martí,68,el Poblenou,Male,Unemployment demand,214
2017,7,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,Unemployment demand,82
2017,7,10,Sant Martí,70,el Besòs i el Maresme,Male,Unemployment demand,185
2017,7,10,Sant Martí,71,Provençals del Poblenou,Male,Unemployment demand,124
2017,7,10,Sant Martí,72,Sant Martí de Provençals,Male,Unemployment demand,164
2017,7,10,Sant Martí,73,la Verneda i la Pau,Male,Unemployment demand,184
2017,7,1,Ciutat Vella,1,el Raval,Female,Registered Unemployed,1354
2017,7,1,Ciutat Vella,2,el Barri Gòtic,Female,Registered Unemployed,365
2017,7,1,Ciutat Vella,3,la Barceloneta,Female,Registered Unemployed,488
2017,7,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,Registered Unemployed,675
2017,7,2,Eixample,5,el Fort Pienc,Female,Registered Unemployed,688
2017,7,2,Eixample,6,la Sagrada Família,Female,Registered Unemployed,1131
2017,7,2,Eixample,7,la Dreta de l'Eixample,Female,Registered Unemployed,716
2017,7,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,Registered Unemployed,766
2017,7,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,Registered Unemployed,1151
2017,7,2,Eixample,10,Sant Antoni,Female,Registered Unemployed,803
2017,7,3,Sants-Montjuïc,11,el Poble Sec,Female,Registered Unemployed,1142
2017,7,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,Registered Unemployed,47
2017,7,3,Sants-Montjuïc,13,la Marina de Port,Female,Registered Unemployed,978
2017,7,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,Registered Unemployed,290
2017,7,3,Sants-Montjuïc,15,Hostafrancs,Female,Registered Unemployed,393
2017,7,3,Sants-Montjuïc,16,la Bordeta,Female,Registered Unemployed,462
2017,7,3,Sants-Montjuïc,17,Sants - Badal,Female,Registered Unemployed,499
2017,7,3,Sants-Montjuïc,18,Sants,Female,Registered Unemployed,946
2017,7,4,Les Corts,19,les Corts,Female,Registered Unemployed,963
2017,7,4,Les Corts,20,la Maternitat i Sant Ramon,Female,Registered Unemployed,494
2017,7,4,Les Corts,21,Pedralbes,Female,Registered Unemployed,130
2017,7,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,Registered Unemployed,47
2017,7,5,Sarrià-Sant Gervasi,23,Sarrià,Female,Registered Unemployed,268
2017,7,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,Registered Unemployed,182
2017,7,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,Registered Unemployed,321
2017,7,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,Registered Unemployed,578
2017,7,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,Registered Unemployed,527
2017,7,6,Gràcia,28,Vallcarca i els Penitents,Female,Registered Unemployed,341
2017,7,6,Gràcia,29,el Coll,Female,Registered Unemployed,143
2017,7,6,Gràcia,30,la Salut,Female,Registered Unemployed,294
2017,7,6,Gràcia,31,la Vila de Gràcia,Female,Registered Unemployed,1130
2017,7,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,Registered Unemployed,731
2017,7,7,Horta-Guinardó,33,el Baix Guinardó,Female,Registered Unemployed,571
2017,7,7,Horta-Guinardó,34,Can Baró,Female,Registered Unemployed,211
2017,7,7,Horta-Guinardó,35,el Guinardó,Female,Registered Unemployed,889
2017,7,7,Horta-Guinardó,36,la Font d'en Fargues,Female,Registered Unemployed,275
2017,7,7,Horta-Guinardó,37,el Carmel,Female,Registered Unemployed,938
2017,7,7,Horta-Guinardó,38,la Teixonera,Female,Registered Unemployed,281
2017,7,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,Registered Unemployed,169
2017,7,7,Horta-Guinardó,40,Montbau,Female,Registered Unemployed,122
2017,7,7,Horta-Guinardó,41,la Vall d'Hebron,Female,Registered Unemployed,130
2017,7,7,Horta-Guinardó,42,la Clota,Female,Registered Unemployed,9
2017,7,7,Horta-Guinardó,43,Horta,Female,Registered Unemployed,768
2017,7,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,Registered Unemployed,712
2017,7,8,Nou Barris,45,Porta,Female,Registered Unemployed,701
2017,7,8,Nou Barris,46,el Turó de la Peira,Female,Registered Unemployed,439
2017,7,8,Nou Barris,47,Can Peguera,Female,Registered Unemployed,61
2017,7,8,Nou Barris,48,la Guineueta,Female,Registered Unemployed,503
2017,7,8,Nou Barris,49,Canyelles,Female,Registered Unemployed,246
2017,7,8,Nou Barris,50,les Roquetes,Female,Registered Unemployed,532
2017,7,8,Nou Barris,51,Verdun,Female,Registered Unemployed,408
2017,7,8,Nou Barris,52,la Prosperitat,Female,Registered Unemployed,789
2017,7,8,Nou Barris,53,la Trinitat Nova,Female,Registered Unemployed,320
2017,7,8,Nou Barris,54,Torre Baró,Female,Registered Unemployed,88
2017,7,8,Nou Barris,55,Ciutat Meridiana,Female,Registered Unemployed,457
2017,7,8,Nou Barris,56,Vallbona,Female,Registered Unemployed,53
2017,7,9,Sant Andreu,57,la Trinitat Vella,Female,Registered Unemployed,423
2017,7,9,Sant Andreu,58,Baró de Viver,Female,Registered Unemployed,70
2017,7,9,Sant Andreu,59,el Bon Pastor,Female,Registered Unemployed,399
2017,7,9,Sant Andreu,60,Sant Andreu,Female,Registered Unemployed,1611
2017,7,9,Sant Andreu,61,la Sagrera,Female,Registered Unemployed,728
2017,7,9,Sant Andreu,62,el Congrés i els Indians,Female,Registered Unemployed,354
2017,7,9,Sant Andreu,63,Navas,Female,Registered Unemployed,544
2017,7,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,Registered Unemployed,973
2017,7,10,Sant Martí,65,el Clot,Female,Registered Unemployed,699
2017,7,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,Registered Unemployed,350
2017,7,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,Registered Unemployed,229
2017,7,10,Sant Martí,68,el Poblenou,Female,Registered Unemployed,789
2017,7,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,Registered Unemployed,337
2017,7,10,Sant Martí,70,el Besòs i el Maresme,Female,Registered Unemployed,771
2017,7,10,Sant Martí,71,Provençals del Poblenou,Female,Registered Unemployed,562
2017,7,10,Sant Martí,72,Sant Martí de Provençals,Female,Registered Unemployed,799
2017,7,10,Sant Martí,73,la Verneda i la Pau,Female,Registered Unemployed,905
2017,7,1,Ciutat Vella,1,el Raval,Female,Unemployment demand,310
2017,7,1,Ciutat Vella,2,el Barri Gòtic,Female,Unemployment demand,116
2017,7,1,Ciutat Vella,3,la Barceloneta,Female,Unemployment demand,149
2017,7,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Female,Unemployment demand,206
2017,7,2,Eixample,5,el Fort Pienc,Female,Unemployment demand,218
2017,7,2,Eixample,6,la Sagrada Família,Female,Unemployment demand,362
2017,7,2,Eixample,7,la Dreta de l'Eixample,Female,Unemployment demand,230
2017,7,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Female,Unemployment demand,238
2017,7,2,Eixample,9,la Nova Esquerra de l'Eixample,Female,Unemployment demand,398
2017,7,2,Eixample,10,Sant Antoni,Female,Unemployment demand,272
2017,7,3,Sants-Montjuïc,11,el Poble Sec,Female,Unemployment demand,294
2017,7,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Female,Unemployment demand,13
2017,7,3,Sants-Montjuïc,13,la Marina de Port,Female,Unemployment demand,254
2017,7,3,Sants-Montjuïc,14,la Font de la Guatlla,Female,Unemployment demand,75
2017,7,3,Sants-Montjuïc,15,Hostafrancs,Female,Unemployment demand,130
2017,7,3,Sants-Montjuïc,16,la Bordeta,Female,Unemployment demand,153
2017,7,3,Sants-Montjuïc,17,Sants - Badal,Female,Unemployment demand,168
2017,7,3,Sants-Montjuïc,18,Sants,Female,Unemployment demand,316
2017,7,4,Les Corts,19,les Corts,Female,Unemployment demand,323
2017,7,4,Les Corts,20,la Maternitat i Sant Ramon,Female,Unemployment demand,166
2017,7,4,Les Corts,21,Pedralbes,Female,Unemployment demand,34
2017,7,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Female,Unemployment demand,14
2017,7,5,Sarrià-Sant Gervasi,23,Sarrià,Female,Unemployment demand,72
2017,7,5,Sarrià-Sant Gervasi,24,les Tres Torres,Female,Unemployment demand,53
2017,7,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Female,Unemployment demand,76
2017,7,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Female,Unemployment demand,160
2017,7,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Female,Unemployment demand,163
2017,7,6,Gràcia,28,Vallcarca i els Penitents,Female,Unemployment demand,118
2017,7,6,Gràcia,29,el Coll,Female,Unemployment demand,50
2017,7,6,Gràcia,30,la Salut,Female,Unemployment demand,93
2017,7,6,Gràcia,31,la Vila de Gràcia,Female,Unemployment demand,343
2017,7,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Female,Unemployment demand,235
2017,7,7,Horta-Guinardó,33,el Baix Guinardó,Female,Unemployment demand,182
2017,7,7,Horta-Guinardó,34,Can Baró,Female,Unemployment demand,66
2017,7,7,Horta-Guinardó,35,el Guinardó,Female,Unemployment demand,301
2017,7,7,Horta-Guinardó,36,la Font d'en Fargues,Female,Unemployment demand,94
2017,7,7,Horta-Guinardó,37,el Carmel,Female,Unemployment demand,318
2017,7,7,Horta-Guinardó,38,la Teixonera,Female,Unemployment demand,93
2017,7,7,Horta-Guinardó,39,Sant Genís dels Agudells,Female,Unemployment demand,56
2017,7,7,Horta-Guinardó,40,Montbau,Female,Unemployment demand,40
2017,7,7,Horta-Guinardó,41,la Vall d'Hebron,Female,Unemployment demand,43
2017,7,7,Horta-Guinardó,42,la Clota,Female,Unemployment demand,3
2017,7,7,Horta-Guinardó,43,Horta,Female,Unemployment demand,245
2017,7,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Female,Unemployment demand,223
2017,7,8,Nou Barris,45,Porta,Female,Unemployment demand,229
2017,7,8,Nou Barris,46,el Turó de la Peira,Female,Unemployment demand,134
2017,7,8,Nou Barris,47,Can Peguera,Female,Unemployment demand,19
2017,7,8,Nou Barris,48,la Guineueta,Female,Unemployment demand,165
2017,7,8,Nou Barris,49,Canyelles,Female,Unemployment demand,81
2017,7,8,Nou Barris,50,les Roquetes,Female,Unemployment demand,175
2017,7,8,Nou Barris,51,Verdun,Female,Unemployment demand,134
2017,7,8,Nou Barris,52,la Prosperitat,Female,Unemployment demand,257
2017,7,8,Nou Barris,53,la Trinitat Nova,Female,Unemployment demand,89
2017,7,8,Nou Barris,54,Torre Baró,Female,Unemployment demand,24
2017,7,8,Nou Barris,55,Ciutat Meridiana,Female,Unemployment demand,125
2017,7,8,Nou Barris,56,Vallbona,Female,Unemployment demand,14
2017,7,9,Sant Andreu,57,la Trinitat Vella,Female,Unemployment demand,115
2017,7,9,Sant Andreu,58,Baró de Viver,Female,Unemployment demand,22
2017,7,9,Sant Andreu,59,el Bon Pastor,Female,Unemployment demand,126
2017,7,9,Sant Andreu,60,Sant Andreu,Female,Unemployment demand,510
2017,7,9,Sant Andreu,61,la Sagrera,Female,Unemployment demand,247
2017,7,9,Sant Andreu,62,el Congrés i els Indians,Female,Unemployment demand,120
2017,7,9,Sant Andreu,63,Navas,Female,Unemployment demand,185
2017,7,10,Sant Martí,64,el Camp de l'Arpa del Clot,Female,Unemployment demand,297
2017,7,10,Sant Martí,65,el Clot,Female,Unemployment demand,209
2017,7,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Female,Unemployment demand,101
2017,7,10,Sant Martí,67,la Vila Olímpica del Poblenou,Female,Unemployment demand,63
2017,7,10,Sant Martí,68,el Poblenou,Female,Unemployment demand,220
2017,7,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Female,Unemployment demand,94
2017,7,10,Sant Martí,70,el Besòs i el Maresme,Female,Unemployment demand,216
2017,7,10,Sant Martí,71,Provençals del Poblenou,Female,Unemployment demand,165
2017,7,10,Sant Martí,72,Sant Martí de Provençals,Female,Unemployment demand,239
2017,7,10,Sant Martí,73,la Verneda i la Pau,Female,Unemployment demand,271
2017,8,1,Ciutat Vella,1,el Raval,Male,Registered Unemployed,1842
2017,8,1,Ciutat Vella,2,el Barri Gòtic,Male,Registered Unemployed,453
2017,8,1,Ciutat Vella,3,la Barceloneta,Male,Registered Unemployed,499
2017,8,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,Registered Unemployed,690
2017,8,2,Eixample,5,el Fort Pienc,Male,Registered Unemployed,573
2017,8,2,Eixample,6,la Sagrada Família,Male,Registered Unemployed,898
2017,8,2,Eixample,7,la Dreta de l'Eixample,Male,Registered Unemployed,618
2017,8,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,Registered Unemployed,692
2017,8,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,Registered Unemployed,1013
2017,8,2,Eixample,10,Sant Antoni,Male,Registered Unemployed,756
2017,8,3,Sants-Montjuïc,11,el Poble Sec,Male,Registered Unemployed,1054
2017,8,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,Registered Unemployed,60
2017,8,3,Sants-Montjuïc,13,la Marina de Port,Male,Registered Unemployed,730
2017,8,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,Registered Unemployed,264
2017,8,3,Sants-Montjuïc,15,Hostafrancs,Male,Registered Unemployed,304
2017,8,3,Sants-Montjuïc,16,la Bordeta,Male,Registered Unemployed,356
2017,8,3,Sants-Montjuïc,17,Sants - Badal,Male,Registered Unemployed,371
2017,8,3,Sants-Montjuïc,18,Sants,Male,Registered Unemployed,723
2017,8,4,Les Corts,19,les Corts,Male,Registered Unemployed,755
2017,8,4,Les Corts,20,la Maternitat i Sant Ramon,Male,Registered Unemployed,367
2017,8,4,Les Corts,21,Pedralbes,Male,Registered Unemployed,86
2017,8,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,Registered Unemployed,42
2017,8,5,Sarrià-Sant Gervasi,23,Sarrià,Male,Registered Unemployed,197
2017,8,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,Registered Unemployed,161
2017,8,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,Registered Unemployed,249
2017,8,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,Registered Unemployed,471
2017,8,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,Registered Unemployed,418
2017,8,6,Gràcia,28,Vallcarca i els Penitents,Male,Registered Unemployed,264
2017,8,6,Gràcia,29,el Coll,Male,Registered Unemployed,110
2017,8,6,Gràcia,30,la Salut,Male,Registered Unemployed,229
2017,8,6,Gràcia,31,la Vila de Gràcia,Male,Registered Unemployed,910
2017,8,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,Registered Unemployed,573
2017,8,7,Horta-Guinardó,33,el Baix Guinardó,Male,Registered Unemployed,440
2017,8,7,Horta-Guinardó,34,Can Baró,Male,Registered Unemployed,165
2017,8,7,Horta-Guinardó,35,el Guinardó,Male,Registered Unemployed,712
2017,8,7,Horta-Guinardó,36,la Font d'en Fargues,Male,Registered Unemployed,210
2017,8,7,Horta-Guinardó,37,el Carmel,Male,Registered Unemployed,715
2017,8,7,Horta-Guinardó,38,la Teixonera,Male,Registered Unemployed,221
2017,8,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,Registered Unemployed,134
2017,8,7,Horta-Guinardó,40,Montbau,Male,Registered Unemployed,97
2017,8,7,Horta-Guinardó,41,la Vall d'Hebron,Male,Registered Unemployed,103
2017,8,7,Horta-Guinardó,42,la Clota,Male,Registered Unemployed,7
2017,8,7,Horta-Guinardó,43,Horta,Male,Registered Unemployed,609
2017,8,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,Registered Unemployed,568
2017,8,8,Nou Barris,45,Porta,Male,Registered Unemployed,549
2017,8,8,Nou Barris,46,el Turó de la Peira,Male,Registered Unemployed,357
2017,8,8,Nou Barris,47,Can Peguera,Male,Registered Unemployed,49
2017,8,8,Nou Barris,48,la Guineueta,Male,Registered Unemployed,397
2017,8,8,Nou Barris,49,Canyelles,Male,Registered Unemployed,193
2017,8,8,Nou Barris,50,les Roquetes,Male,Registered Unemployed,420
2017,8,8,Nou Barris,51,Verdun,Male,Registered Unemployed,322
2017,8,8,Nou Barris,52,la Prosperitat,Male,Registered Unemployed,618
2017,8,8,Nou Barris,53,la Trinitat Nova,Male,Registered Unemployed,295
2017,8,8,Nou Barris,54,Torre Baró,Male,Registered Unemployed,82
2017,8,8,Nou Barris,55,Ciutat Meridiana,Male,Registered Unemployed,427
2017,8,8,Nou Barris,56,Vallbona,Male,Registered Unemployed,50
2017,8,9,Sant Andreu,57,la Trinitat Vella,Male,Registered Unemployed,396
2017,8,9,Sant Andreu,58,Baró de Viver,Male,Registered Unemployed,49
2017,8,9,Sant Andreu,59,el Bon Pastor,Male,Registered Unemployed,276
2017,8,9,Sant Andreu,60,Sant Andreu,Male,Registered Unemployed,1115
2017,8,9,Sant Andreu,61,la Sagrera,Male,Registered Unemployed,548
2017,8,9,Sant Andreu,62,el Congrés i els Indians,Male,Registered Unemployed,267
2017,8,9,Sant Andreu,63,Navas,Male,Registered Unemployed,413
2017,8,10,Sant Martí,64,el Camp de l'Arpa del Clot,Male,Registered Unemployed,858
2017,8,10,Sant Martí,65,el Clot,Male,Registered Unemployed,576
2017,8,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Male,Registered Unemployed,273
2017,8,10,Sant Martí,67,la Vila Olímpica del Poblenou,Male,Registered Unemployed,167
2017,8,10,Sant Martí,68,el Poblenou,Male,Registered Unemployed,583
2017,8,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Male,Registered Unemployed,295
2017,8,10,Sant Martí,70,el Besòs i el Maresme,Male,Registered Unemployed,677
2017,8,10,Sant Martí,71,Provençals del Poblenou,Male,Registered Unemployed,438
2017,8,10,Sant Martí,72,Sant Martí de Provençals,Male,Registered Unemployed,589
2017,8,10,Sant Martí,73,la Verneda i la Pau,Male,Registered Unemployed,664
2017,8,1,Ciutat Vella,1,el Raval,Male,Unemployment demand,381
2017,8,1,Ciutat Vella,2,el Barri Gòtic,Male,Unemployment demand,137
2017,8,1,Ciutat Vella,3,la Barceloneta,Male,Unemployment demand,166
2017,8,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Male,Unemployment demand,226
2017,8,2,Eixample,5,el Fort Pienc,Male,Unemployment demand,168
2017,8,2,Eixample,6,la Sagrada Família,Male,Unemployment demand,285
2017,8,2,Eixample,7,la Dreta de l'Eixample,Male,Unemployment demand,144
2017,8,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Male,Unemployment demand,170
2017,8,2,Eixample,9,la Nova Esquerra de l'Eixample,Male,Unemployment demand,320
2017,8,2,Eixample,10,Sant Antoni,Male,Unemployment demand,220
2017,8,3,Sants-Montjuïc,11,el Poble Sec,Male,Unemployment demand,299
2017,8,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Male,Unemployment demand,13
2017,8,3,Sants-Montjuïc,13,la Marina de Port,Male,Unemployment demand,176
2017,8,3,Sants-Montjuïc,14,la Font de la Guatlla,Male,Unemployment demand,75
2017,8,3,Sants-Montjuïc,15,Hostafrancs,Male,Unemployment demand,93
2017,8,3,Sants-Montjuïc,16,la Bordeta,Male,Unemployment demand,109
2017,8,3,Sants-Montjuïc,17,Sants - Badal,Male,Unemployment demand,122
2017,8,3,Sants-Montjuïc,18,Sants,Male,Unemployment demand,229
2017,8,4,Les Corts,19,les Corts,Male,Unemployment demand,245
2017,8,4,Les Corts,20,la Maternitat i Sant Ramon,Male,Unemployment demand,120
2017,8,4,Les Corts,21,Pedralbes,Male,Unemployment demand,22
2017,8,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Male,Unemployment demand,13
2017,8,5,Sarrià-Sant Gervasi,23,Sarrià,Male,Unemployment demand,55
2017,8,5,Sarrià-Sant Gervasi,24,les Tres Torres,Male,Unemployment demand,51
2017,8,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Male,Unemployment demand,65
2017,8,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Male,Unemployment demand,111
2017,8,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Male,Unemployment demand,107
2017,8,6,Gràcia,28,Vallcarca i els Penitents,Male,Unemployment demand,75
2017,8,6,Gràcia,29,el Coll,Male,Unemployment demand,31
2017,8,6,Gràcia,30,la Salut,Male,Unemployment demand,72
2017,8,6,Gràcia,31,la Vila de Gràcia,Male,Unemployment demand,271
2017,8,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Male,Unemployment demand,179
2017,8,7,Horta-Guinardó,33,el Baix Guinardó,Male,Unemployment demand,145
2017,8,7,Horta-Guinardó,34,Can Baró,Male,Unemployment demand,52
2017,8,7,Horta-Guinardó,35,el Guinardó,Male,Unemployment demand,185
2017,8,7,Horta-Guinardó,36,la Font d'en Fargues,Male,Unemployment demand,55
2017,8,7,Horta-Guinardó,37,el Carmel,Male,Unemployment demand,189
2017,8,7,Horta-Guinardó,38,la Teixonera,Male,Unemployment demand,62
2017,8,7,Horta-Guinardó,39,Sant Genís dels Agudells,Male,Unemployment demand,38
2017,8,7,Horta-Guinardó,40,Montbau,Male,Unemployment demand,28
2017,8,7,Horta-Guinardó,41,la Vall d'Hebron,Male,Unemployment demand,30
2017,8,7,Horta-Guinardó,42,la Clota,Male,Unemployment demand,2
2017,8,7,Horta-Guinardó,43,Horta,Male,Unemployment demand,164
2017,8,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Male,Unemployment demand,154
2017,8,8,Nou Barris,45,Porta,Male,Unemployment demand,141
2017,8,8,Nou Barris,46,el Turó de la Peira,Male,Unemployment demand,98
2017,8,8,Nou Barris,47,Can Peguera,Male,Unemployment demand,13
2017,8,8,Nou Barris,48,la Guineueta,Male,Unemployment demand,89
2017,8,8,Nou Barris,49,Canyelles,Male,Unemployment demand,44
2017,8,8,Nou Barris,50,les Roquetes,Male,Unemployment demand,95
2017,8,8,Nou Barris,51,Verdun,Male,Unemployment demand,72
2017,8,8,Nou Barris,52,la Prosperitat,Male,Unemployment demand,158
2017,8,8,Nou Barris,53,la Trinitat Nova,Male,Unemployment demand,54
2017,8,8,Nou Barris,54,Torre Baró,Male,Unemployment demand,15
2017,8,8,Nou Barris,55,Ciutat Meridiana,Male,Unemployment demand,76
2017,8,8,Nou Barris,56,Vallbona,Male,Unemployment demand,9
2017,8,9,Sant Andreu,57,la Trinitat Vella,Male,Unemployment demand,71
2017,8,9,Sant Andreu,58,Baró de Viver,Male,Unemployment demand,15
2017,8,9,Sant Andreu,59,el Bon Pastor,Male,Unemployment demand,86
2017,8,9,Sant Andreu,60,Sant Andreu,Male,Unemployment demand,348
2017,8,9,Sant Andreu,61,la Sagrera,Male,Unemployment demand,164
2017,8,9,Sant Andreu,62,el Congrés i els Indians,Male,Unemployment demand,80
2017,8,9,Sant Andreu,63,Navas,Male,Unemployment demand,122
